"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","DLY-TAVG-NORMAL","meas_flag_DLY-TAVG-NORMAL","comp_flag_DLY-TAVG-NORMAL","years_DLY-TAVG-NORMAL","DLY-TMAX-NORMAL","meas_flag_DLY-TMAX-NORMAL","comp_flag_DLY-TMAX-NORMAL","years_DLY-TMAX-NORMAL","DLY-TMIN-NORMAL","meas_flag_DLY-TMIN-NORMAL","comp_flag_DLY-TMIN-NORMAL","years_DLY-TMIN-NORMAL","DLY-DUTR-NORMAL","meas_flag_DLY-DUTR-NORMAL","comp_flag_DLY-DUTR-NORMAL","years_DLY-DUTR-NORMAL","DLY-TAVG-STDDEV","meas_flag_DLY-TAVG-STDDEV","comp_flag_DLY-TAVG-STDDEV","years_DLY-TAVG-STDDEV","DLY-TMAX-STDDEV","meas_flag_DLY-TMAX-STDDEV","comp_flag_DLY-TMAX-STDDEV","years_DLY-TMAX-STDDEV","DLY-TMIN-STDDEV","meas_flag_DLY-TMIN-STDDEV","comp_flag_DLY-TMIN-STDDEV","years_DLY-TMIN-STDDEV","DLY-DUTR-STDDEV","meas_flag_DLY-DUTR-STDDEV","comp_flag_DLY-DUTR-STDDEV","years_DLY-DUTR-STDDEV","DLY-HTDD-NORMAL","meas_flag_DLY-HTDD-NORMAL","comp_flag_DLY-HTDD-NORMAL","years_DLY-HTDD-NORMAL","DLY-HTDD-BASE40","meas_flag_DLY-HTDD-BASE40","comp_flag_DLY-HTDD-BASE40","years_DLY-HTDD-BASE40","DLY-HTDD-BASE45","meas_flag_DLY-HTDD-BASE45","comp_flag_DLY-HTDD-BASE45","years_DLY-HTDD-BASE45","DLY-HTDD-BASE50","meas_flag_DLY-HTDD-BASE50","comp_flag_DLY-HTDD-BASE50","years_DLY-HTDD-BASE50","DLY-HTDD-BASE55","meas_flag_DLY-HTDD-BASE55","comp_flag_DLY-HTDD-BASE55","years_DLY-HTDD-BASE55","DLY-HTDD-BASE57","meas_flag_DLY-HTDD-BASE57","comp_flag_DLY-HTDD-BASE57","years_DLY-HTDD-BASE57","DLY-HTDD-BASE60","meas_flag_DLY-HTDD-BASE60","comp_flag_DLY-HTDD-BASE60","years_DLY-HTDD-BASE60","DLY-CLDD-NORMAL","meas_flag_DLY-CLDD-NORMAL","comp_flag_DLY-CLDD-NORMAL","years_DLY-CLDD-NORMAL","DLY-CLDD-BASE40","meas_flag_DLY-CLDD-BASE40","comp_flag_DLY-CLDD-BASE40","years_DLY-CLDD-BASE40","DLY-CLDD-BASE45","meas_flag_DLY-CLDD-BASE45","comp_flag_DLY-CLDD-BASE45","years_DLY-CLDD-BASE45","DLY-CLDD-BASE50","meas_flag_DLY-CLDD-BASE50","comp_flag_DLY-CLDD-BASE50","years_DLY-CLDD-BASE50","DLY-CLDD-BASE55","meas_flag_DLY-CLDD-BASE55","comp_flag_DLY-CLDD-BASE55","years_DLY-CLDD-BASE55","DLY-CLDD-BASE57","meas_flag_DLY-CLDD-BASE57","comp_flag_DLY-CLDD-BASE57","years_DLY-CLDD-BASE57","DLY-CLDD-BASE60","meas_flag_DLY-CLDD-BASE60","comp_flag_DLY-CLDD-BASE60","years_DLY-CLDD-BASE60","DLY-CLDD-BASE70","meas_flag_DLY-CLDD-BASE70","comp_flag_DLY-CLDD-BASE70","years_DLY-CLDD-BASE70","DLY-CLDD-BASE72","meas_flag_DLY-CLDD-BASE72","comp_flag_DLY-CLDD-BASE72","years_DLY-CLDD-BASE72","DLY-GRDD-BASE65","meas_flag_DLY-GRDD-BASE65","comp_flag_DLY-GRDD-BASE65","years_DLY-GRDD-BASE65","DLY-GRDD-BASE40","meas_flag_DLY-GRDD-BASE40","comp_flag_DLY-GRDD-BASE40","years_DLY-GRDD-BASE40","DLY-GRDD-BASE45","meas_flag_DLY-GRDD-BASE45","comp_flag_DLY-GRDD-BASE45","years_DLY-GRDD-BASE45","DLY-GRDD-BASE50","meas_flag_DLY-GRDD-BASE50","comp_flag_DLY-GRDD-BASE50","years_DLY-GRDD-BASE50","DLY-GRDD-BASE55","meas_flag_DLY-GRDD-BASE55","comp_flag_DLY-GRDD-BASE55","years_DLY-GRDD-BASE55","DLY-GRDD-BASE57","meas_flag_DLY-GRDD-BASE57","comp_flag_DLY-GRDD-BASE57","years_DLY-GRDD-BASE57","DLY-GRDD-BASE60","meas_flag_DLY-GRDD-BASE60","comp_flag_DLY-GRDD-BASE60","years_DLY-GRDD-BASE60","DLY-GRDD-BASE70","meas_flag_DLY-GRDD-BASE70","comp_flag_DLY-GRDD-BASE70","years_DLY-GRDD-BASE70","DLY-GRDD-BASE72","meas_flag_DLY-GRDD-BASE72","comp_flag_DLY-GRDD-BASE72","years_DLY-GRDD-BASE72","DLY-GRDD-TB4886","meas_flag_DLY-GRDD-TB4886","comp_flag_DLY-GRDD-TB4886","years_DLY-GRDD-TB4886","DLY-GRDD-TB5086","meas_flag_DLY-GRDD-TB5086","comp_flag_DLY-GRDD-TB5086","years_DLY-GRDD-TB5086","DLY-PRCP-PCTALL-GE001HI","meas_flag_DLY-PRCP-PCTALL-GE001HI","comp_flag_DLY-PRCP-PCTALL-GE001HI","years_DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","meas_flag_DLY-PRCP-PCTALL-GE010HI","comp_flag_DLY-PRCP-PCTALL-GE010HI","years_DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE025HI","meas_flag_DLY-PRCP-PCTALL-GE025HI","comp_flag_DLY-PRCP-PCTALL-GE025HI","years_DLY-PRCP-PCTALL-GE025HI","DLY-PRCP-PCTALL-GE050HI","meas_flag_DLY-PRCP-PCTALL-GE050HI","comp_flag_DLY-PRCP-PCTALL-GE050HI","years_DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","meas_flag_DLY-PRCP-PCTALL-GE100HI","comp_flag_DLY-PRCP-PCTALL-GE100HI","years_DLY-PRCP-PCTALL-GE100HI","DLY-PRCP-PCTALL-GE200HI","meas_flag_DLY-PRCP-PCTALL-GE200HI","comp_flag_DLY-PRCP-PCTALL-GE200HI","years_DLY-PRCP-PCTALL-GE200HI","DLY-PRCP-PCTALL-GE400HI","meas_flag_DLY-PRCP-PCTALL-GE400HI","comp_flag_DLY-PRCP-PCTALL-GE400HI","years_DLY-PRCP-PCTALL-GE400HI","DLY-PRCP-PCTALL-GE600HI","meas_flag_DLY-PRCP-PCTALL-GE600HI","comp_flag_DLY-PRCP-PCTALL-GE600HI","years_DLY-PRCP-PCTALL-GE600HI","DLY-PRCP-25PCTL","meas_flag_DLY-PRCP-25PCTL","comp_flag_DLY-PRCP-25PCTL","years_DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","meas_flag_DLY-PRCP-50PCTL","comp_flag_DLY-PRCP-50PCTL","years_DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","meas_flag_DLY-PRCP-75PCTL","comp_flag_DLY-PRCP-75PCTL","years_DLY-PRCP-75PCTL","MTD-PRCP-NORMAL","meas_flag_MTD-PRCP-NORMAL","comp_flag_MTD-PRCP-NORMAL","years_MTD-PRCP-NORMAL","YTD-PRCP-NORMAL","meas_flag_YTD-PRCP-NORMAL","comp_flag_YTD-PRCP-NORMAL","years_YTD-PRCP-NORMAL"
"USW00014762","10-09"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","09","99","    57.8"," ","R","15","    66.6"," ","R","15","    49.0"," ","R","15","    17.6"," ","R","15","     7.9"," ","R","15","     9.2"," ","R","15","     7.7"," ","R","15","     6.4"," ","R","15","     8.2"," ","R","15","     0.0","X","R","15","     0.2"," ","R","15","     0.7"," ","R","15","     2.1"," ","R","15","     3.0"," ","R","15","     4.6"," ","R","15","     1.0"," ","R","15","    17.8"," ","R","15","    13.0"," ","R","15","     8.5"," ","R","15","     5.0"," ","R","15","     3.8"," ","R","15","     2.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     1.0"," ","R","15","    17.8"," ","R","15","    13.0"," ","R","15","     8.5"," ","R","15","     5.0"," ","R","15","     3.8"," ","R","15","     2.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","    11.3"," ","R","15","     9.8"," ","R","15","    44.6"," ","S","15","    24.0"," ","S","15","    13.6"," ","S","15","     7.0"," ","S","15","     2.0"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.11"," ","S","15","    0.31"," ","S","15","    1.05"," ","S","15","   34.52"," ","S","15"
"USW00014762","10-10"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","10","99","    57.4"," ","R","15","    66.1"," ","R","15","    48.6"," ","R","15","    17.5"," ","R","15","     7.9"," ","R","15","     9.3"," ","R","15","     7.8"," ","R","15","     6.4"," ","R","15","     8.5"," ","R","15","     0.0","X","R","15","     0.2"," ","R","15","     0.8"," ","R","15","     2.3"," ","R","15","     3.2"," ","R","15","     4.9"," ","R","15","     0.9"," ","R","15","    17.4"," ","R","15","    12.6"," ","R","15","     8.2"," ","R","15","     4.7"," ","R","15","     3.6"," ","R","15","     2.3"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.9"," ","R","15","    17.4"," ","R","15","    12.6"," ","R","15","     8.2"," ","R","15","     4.7"," ","R","15","     3.6"," ","R","15","     2.3"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","    11.0"," ","R","15","     9.6"," ","R","15","    44.8"," ","S","15","    24.1"," ","S","15","    13.6"," ","S","15","     7.1"," ","S","15","     2.0"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.11"," ","S","15","    0.31"," ","S","15","    1.18"," ","S","15","   34.65"," ","S","15"
"USW00014762","10-11"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","11","99","    57.0"," ","R","15","    65.7"," ","R","15","    48.2"," ","R","15","    17.5"," ","R","15","     8.0"," ","R","15","     9.3"," ","R","15","     7.8"," ","R","15","     6.5"," ","R","15","     8.9"," ","R","15","     0.0","X","R","15","     0.2"," ","R","15","     0.9"," ","R","15","     2.5"," ","R","15","     3.4"," ","R","15","     5.2"," ","R","15","     0.8"," ","R","15","    17.0"," ","R","15","    12.2"," ","R","15","     7.8"," ","R","15","     4.4"," ","R","15","     3.4"," ","R","15","     2.1"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.8"," ","R","15","    17.0"," ","R","15","    12.2"," ","R","15","     7.8"," ","R","15","     4.4"," ","R","15","     3.4"," ","R","15","     2.1"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","    10.7"," ","R","15","     9.3"," ","R","15","    44.9"," ","S","15","    24.2"," ","S","15","    13.6"," ","S","15","     7.1"," ","S","15","     2.0"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.11"," ","S","15","    0.31"," ","S","15","    1.30"," ","S","15","   34.77"," ","S","15"
"USW00014762","10-12"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","12","99","    56.5"," ","R","15","    65.3"," ","R","15","    47.8"," ","R","15","    17.5"," ","R","15","     8.0"," ","R","15","     9.4"," ","R","15","     7.8"," ","R","15","     6.5"," ","R","15","     9.2"," ","R","15","     0.0","X","R","15","     0.2"," ","R","15","     1.0"," ","R","15","     2.6"," ","R","15","     3.6"," ","R","15","     5.4"," ","R","15","     0.7"," ","R","15","    16.6"," ","R","15","    11.8"," ","R","15","     7.5"," ","R","15","     4.2"," ","R","15","     3.2"," ","R","15","     1.9"," ","R","15","     0.2"," ","R","15","     0.0","X","R","15","     0.7"," ","R","15","    16.6"," ","R","15","    11.8"," ","R","15","     7.5"," ","R","15","     4.2"," ","R","15","     3.2"," ","R","15","     1.9"," ","R","15","     0.2"," ","R","15","     0.0","X","R","15","    10.4"," ","R","15","     9.0"," ","R","15","    45.1"," ","S","15","    24.3"," ","S","15","    13.6"," ","S","15","     7.2"," ","S","15","     2.0"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.11"," ","S","15","    0.30"," ","S","15","    1.43"," ","S","15","   34.90"," ","S","15"
"USW00014762","10-13"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","13","99","    56.1"," ","R","15","    64.8"," ","R","15","    47.4"," ","R","15","    17.4"," ","R","15","     8.0"," ","R","15","     9.4"," ","R","15","     7.8"," ","R","15","     6.6"," ","R","15","     9.5"," ","R","15","     0.0","X","R","15","     0.3"," ","R","15","     1.0"," ","R","15","     2.8"," ","R","15","     3.8"," ","R","15","     5.7"," ","R","15","     0.6"," ","R","15","    16.1"," ","R","15","    11.4"," ","R","15","     7.1"," ","R","15","     3.9"," ","R","15","     2.9"," ","R","15","     1.8"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     0.6"," ","R","15","    16.1"," ","R","15","    11.4"," ","R","15","     7.1"," ","R","15","     3.9"," ","R","15","     2.9"," ","R","15","     1.8"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","    10.0"," ","R","15","     8.7"," ","R","15","    45.1"," ","S","15","    24.5"," ","S","15","    13.6"," ","S","15","     7.2"," ","S","15","     2.0"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.11"," ","S","15","    0.30"," ","S","15","    1.55"," ","S","15","   35.02"," ","S","15"
"USW00014762","10-14"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","14","99","    55.7"," ","R","15","    64.4"," ","R","15","    47.0"," ","R","15","    17.4"," ","R","15","     8.0"," ","R","15","     9.5"," ","R","15","     7.9"," ","R","15","     6.6"," ","R","15","     9.9"," ","R","15","     0.0","X","R","15","     0.3"," ","R","15","     1.2"," ","R","15","     3.0"," ","R","15","     4.1"," ","R","15","     6.0"," ","R","15","     0.6"," ","R","15","    15.7"," ","R","15","    11.0"," ","R","15","     6.8"," ","R","15","     3.7"," ","R","15","     2.7"," ","R","15","     1.6"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     0.6"," ","R","15","    15.7"," ","R","15","    11.0"," ","R","15","     6.8"," ","R","15","     3.7"," ","R","15","     2.7"," ","R","15","     1.6"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     9.7"," ","R","15","     8.4"," ","R","15","    45.2"," ","S","15","    24.6"," ","S","15","    13.6"," ","S","15","     7.3"," ","S","15","     2.0"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.11"," ","S","15","    0.30"," ","S","15","    1.67"," ","S","15","   35.14"," ","S","15"
"USW00014762","10-15"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","15","99","    55.2"," ","R","15","    63.9"," ","R","15","    46.5"," ","R","15","    17.4"," ","R","15","     8.1"," ","R","15","     9.5"," ","R","15","     7.9"," ","R","15","     6.7"," ","R","15","    10.2"," ","R","15","     0.1"," ","R","15","     0.3"," ","R","15","     1.3"," ","R","15","     3.3"," ","R","15","     4.3"," ","R","15","     6.2"," ","R","15","     0.5"," ","R","15","    15.3"," ","R","15","    10.6"," ","R","15","     6.5"," ","R","15","     3.5"," ","R","15","     2.6"," ","R","15","     1.5"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     0.5"," ","R","15","    15.3"," ","R","15","    10.6"," ","R","15","     6.5"," ","R","15","     3.5"," ","R","15","     2.6"," ","R","15","     1.5"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     9.4"," ","R","15","     8.1"," ","R","15","    45.3"," ","S","15","    24.7"," ","S","15","    13.6"," ","S","15","     7.3"," ","S","15","     2.1"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.30"," ","S","15","    1.80"," ","S","15","   35.27"," ","S","15"
"USW00014762","10-16"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","16","99","    54.8"," ","R","15","    63.5"," ","R","15","    46.1"," ","R","15","    17.4"," ","R","15","     8.1"," ","R","15","     9.5"," ","R","15","     7.9"," ","R","15","     6.7"," ","R","15","    10.6"," ","R","15","     0.1"," ","R","15","     0.4"," ","R","15","     1.4"," ","R","15","     3.5"," ","R","15","     4.6"," ","R","15","     6.6"," ","R","15","     0.4"," ","R","15","    14.9"," ","R","15","    10.2"," ","R","15","     6.2"," ","R","15","     3.3"," ","R","15","     2.4"," ","R","15","     1.4"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.4"," ","R","15","    14.9"," ","R","15","    10.2"," ","R","15","     6.2"," ","R","15","     3.3"," ","R","15","     2.4"," ","R","15","     1.4"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     9.1"," ","R","15","     7.8"," ","R","15","    45.3"," ","S","15","    24.8"," ","S","15","    13.6"," ","S","15","     7.4"," ","S","15","     2.1"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.30"," ","S","15","    1.93"," ","S","15","   35.40"," ","S","15"
"USW00014762","10-17"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","17","99","    54.4"," ","R","15","    63.1"," ","R","15","    45.7"," ","R","15","    17.4"," ","R","15","     8.1"," ","R","15","     9.6"," ","R","15","     7.9"," ","R","15","     6.7"," ","R","15","    11.0"," ","R","15","     0.1"," ","R","15","     0.4"," ","R","15","     1.5"," ","R","15","     3.7"," ","R","15","     4.9"," ","R","15","     6.9"," ","R","15","     0.3"," ","R","15","    14.5"," ","R","15","     9.8"," ","R","15","     5.9"," ","R","15","     3.1"," ","R","15","     2.2"," ","R","15","     1.3"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.3"," ","R","15","    14.5"," ","R","15","     9.8"," ","R","15","     5.9"," ","R","15","     3.1"," ","R","15","     2.2"," ","R","15","     1.3"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     8.8"," ","R","15","     7.6"," ","R","15","    45.2"," ","S","15","    24.8"," ","S","15","    13.6"," ","S","15","     7.4"," ","S","15","     2.1"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.31"," ","S","15","    2.06"," ","S","15","   35.53"," ","S","15"
"USW00014762","10-18"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","18","99","    54.0"," ","R","15","    62.6"," ","R","15","    45.3"," ","R","15","    17.4"," ","R","15","     8.1"," ","R","15","     9.6"," ","R","15","     7.9"," ","R","15","     6.8"," ","R","15","    11.4"," ","R","15","     0.1"," ","R","15","     0.5"," ","R","15","     1.7"," ","R","15","     4.0"," ","R","15","     5.1"," ","R","15","     7.2"," ","R","15","     0.3"," ","R","15","    14.0"," ","R","15","     9.4"," ","R","15","     5.6"," ","R","15","     2.9"," ","R","15","     2.1"," ","R","15","     1.2"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.3"," ","R","15","    14.0"," ","R","15","     9.4"," ","R","15","     5.6"," ","R","15","     2.9"," ","R","15","     2.1"," ","R","15","     1.2"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     8.6"," ","R","15","     7.3"," ","R","15","    45.2"," ","S","15","    24.8"," ","S","15","    13.6"," ","S","15","     7.5"," ","S","15","     2.1"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.31"," ","S","15","    2.18"," ","S","15","   35.65"," ","S","15"
"USW00014762","10-19"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","19","99","    53.5"," ","R","15","    62.2"," ","R","15","    44.8"," ","R","15","    17.4"," ","R","15","     8.1"," ","R","15","     9.7"," ","R","15","     7.8"," ","R","15","     6.8"," ","R","15","    11.8"," ","R","15","     0.1"," ","R","15","     0.5"," ","R","15","     1.8"," ","R","15","     4.2"," ","R","15","     5.4"," ","R","15","     7.6"," ","R","15","     0.3"," ","R","15","    13.6"," ","R","15","     9.1"," ","R","15","     5.3"," ","R","15","     2.7"," ","R","15","     1.9"," ","R","15","     1.1"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.3"," ","R","15","    13.6"," ","R","15","     9.1"," ","R","15","     5.3"," ","R","15","     2.7"," ","R","15","     1.9"," ","R","15","     1.1"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     8.3"," ","R","15","     7.1"," ","R","15","    45.1"," ","S","15","    24.8"," ","S","15","    13.6"," ","S","15","     7.5"," ","S","15","     2.1"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.31"," ","S","15","    2.31"," ","S","15","   35.78"," ","S","15"
"USW00014762","10-20"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","20","99","    53.1"," ","R","15","    61.8"," ","R","15","    44.4"," ","R","15","    17.4"," ","R","15","     8.1"," ","R","15","     9.7"," ","R","15","     7.8"," ","R","15","     6.8"," ","R","15","    12.2"," ","R","15","     0.1"," ","R","15","     0.6"," ","R","15","     1.9"," ","R","15","     4.4"," ","R","15","     5.7"," ","R","15","     7.9"," ","R","15","     0.3"," ","R","15","    13.2"," ","R","15","     8.7"," ","R","15","     5.0"," ","R","15","     2.5"," ","R","15","     1.8"," ","R","15","     1.0"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.3"," ","R","15","    13.2"," ","R","15","     8.7"," ","R","15","     5.0"," ","R","15","     2.5"," ","R","15","     1.8"," ","R","15","     1.0"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     8.0"," ","R","15","     6.8"," ","R","15","    45.0"," ","S","15","    24.7"," ","S","15","    13.6"," ","S","15","     7.6"," ","S","15","     2.1"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.31"," ","S","15","    2.42"," ","S","15","   35.89"," ","S","15"
"USW00014762","10-21"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","21","99","    52.7"," ","R","15","    61.4"," ","R","15","    44.0"," ","R","15","    17.4"," ","R","15","     8.1"," ","R","15","     9.7"," ","R","15","     7.8"," ","R","15","     6.9"," ","R","15","    12.6"," ","R","15","     0.1"," ","R","15","     0.6"," ","R","15","     2.0"," ","R","15","     4.6"," ","R","15","     6.0"," ","R","15","     8.2"," ","R","15","     0.3"," ","R","15","    12.8"," ","R","15","     8.3"," ","R","15","     4.7"," ","R","15","     2.3"," ","R","15","     1.6"," ","R","15","     0.9"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.3"," ","R","15","    12.8"," ","R","15","     8.3"," ","R","15","     4.7"," ","R","15","     2.3"," ","R","15","     1.6"," ","R","15","     0.9"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     7.7"," ","R","15","     6.5"," ","R","15","    44.8"," ","S","15","    24.7"," ","S","15","    13.6"," ","S","15","     7.6"," ","S","15","     2.2"," ","S","15"," -9999.0","Z"," "," 0","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.32"," ","S","15","    2.54"," ","S","15","   36.01"," ","S","15"
"USW00014762","10-22"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","22","99","    52.3"," ","R","15","    61.0"," ","R","15","    43.6"," ","R","15","    17.4"," ","R","15","     8.1"," ","R","15","     9.8"," ","R","15","     7.8"," ","R","15","     6.9"," ","R","15","    13.0"," ","R","15","     0.1"," ","R","15","     0.7"," ","R","15","     2.2"," ","R","15","     4.9"," ","R","15","     6.3"," ","R","15","     8.6"," ","R","15","     0.3"," ","R","15","    12.4"," ","R","15","     7.9"," ","R","15","     4.5"," ","R","15","     2.2"," ","R","15","     1.5"," ","R","15","     0.9"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.3"," ","R","15","    12.4"," ","R","15","     7.9"," ","R","15","     4.5"," ","R","15","     2.2"," ","R","15","     1.5"," ","R","15","     0.9"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     7.4"," ","R","15","     6.3"," ","R","15","    44.7"," ","S","15","    24.6"," ","S","15","    13.5"," ","S","15","     7.6"," ","S","15","     2.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.32"," ","S","15","    2.65"," ","S","15","   36.12"," ","S","15"
"USW00014762","10-23"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","23","99","    51.9"," ","R","15","    60.5"," ","R","15","    43.2"," ","R","15","    17.4"," ","R","15","     8.2"," ","R","15","     9.8"," ","R","15","     7.8"," ","R","15","     6.9"," ","R","15","    13.4"," ","R","15","     0.1"," ","R","15","     0.7"," ","R","15","     2.4"," ","R","15","     5.2"," ","R","15","     6.6"," ","R","15","     8.9"," ","R","15","     0.2"," ","R","15","    12.0"," ","R","15","     7.6"," ","R","15","     4.2"," ","R","15","     2.0"," ","R","15","     1.4"," ","R","15","     0.8"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.2"," ","R","15","    12.0"," ","R","15","     7.6"," ","R","15","     4.2"," ","R","15","     2.0"," ","R","15","     1.4"," ","R","15","     0.8"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     7.1"," ","R","15","     6.0"," ","R","15","    44.5"," ","S","15","    24.5"," ","S","15","    13.5"," ","S","15","     7.7"," ","S","15","     2.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.32"," ","S","15","    2.77"," ","S","15","   36.24"," ","S","15"
"USW00014762","10-24"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","10","24","99","    51.4"," ","R","15","    60.1"," ","R","15","    42.7"," ","R","15","    17.4"," ","R","15","     8.2"," ","R","15","     9.8"," ","R","15","     7.8"," ","R","15","     6.9"," ","R","15","    13.8"," ","R","15","     0.1"," ","R","15","     0.8"," ","R","15","     2.6"," ","R","15","     5.4"," ","R","15","     6.9"," ","R","15","     9.3"," ","R","15","     0.2"," ","R","15","    11.6"," ","R","15","     7.3"," ","R","15","     4.0"," ","R","15","     1.9"," ","R","15","     1.3"," ","R","15","     0.7"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.2"," ","R","15","    11.6"," ","R","15","     7.3"," ","R","15","     4.0"," ","R","15","     1.9"," ","R","15","     1.3"," ","R","15","     0.7"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     6.9"," ","R","15","     5.8"," ","R","15","    44.4"," ","S","15","    24.4"," ","S","15","    13.4"," ","S","15","     7.6"," ","S","15","     2.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.04"," ","S","15","    0.12"," ","S","15","    0.32"," ","S","15","    2.88"," ","S","15","   36.35"," ","S","15"
